indicator_id,normalized_indicator_name,display_name,unit,comparable_population,definition_verified,indicator_outcome_eligible,definition_sources,reporting_period_information,source_names,direction,direction_basis,ed_scope,expected_units,expected_populations,reported_domains,indicator_type,metadata_version,source_record_ids
ind_efbe6a2a32a15816,"Percentage of respondents who responded, ""always"" the following question: Were you involved as much as you wanted to be in your care and treatment?","Percentage of respondents who responded, ""always"" the following question: Were you involved as much as you wanted to be in your care and treatment?",unknown,unknown,false,false,[],{},"[""Percentage of respondents who responded, \""always\"" the following question: Were you involved as much as you wanted to be in your care and treatment?""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_140"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_141"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_142"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_184"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_185"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_186""]"
ind_efed414af72843ef,Total Margin (consolidated): %,Total Margin (consolidated): %,unknown,unknown,false,false,[],{},"[""Total Margin (consolidated): %""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Equity""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_362""]"
ind_eff5c30e1bf0a832,Percent of patients who report that the care received from their healthcare providers was compassionate.,Percent of patients who report that the care received from their healthcare providers was compassionate.,unknown,unknown,false,false,[],{},"[""Percent of patients who report that the care received from their healthcare providers was compassionate.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_45"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_51""]"
ind_f08543877babc751,Rate of Patients who leave ED without being seen by a physician,Rate of Patients who leave ED without being seen by a physician,unknown,unknown,false,false,[],{},"[""Rate of Patients who leave ED without being seen by a physician""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1490"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1491"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_692"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_693"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1494"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1495"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1496""]"
ind_f08954e5367b10a4,90th percentile emergency department length of stay for noadmitted patients with low acuity,90th percentile emergency department length of stay for noadmitted patients with low acuity,unknown,unknown,false,false,[],{},"[""90th percentile emergency department length of stay for noadmitted patients with low acuity""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Access and Flow""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1538"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1539"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1540""]"
ind_f0a8bd525e55e547,Percentage of inpatients with a completed Braden scale risk assessment within 8 hours of admission.,Percentage of inpatients with a completed Braden scale risk assessment within 8 hours of admission.,unknown,unknown,false,false,[],{},"[""Percentage of inpatients with a completed Braden scale risk assessment within 8 hours of admission.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_652"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_653"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_654"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_655"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_656""]"
ind_f0feca09ae8284d0,% Psycho-Social Assessments completed within 21 days of admission,% Psycho-Social Assessments completed within 21 days of admission,unknown,unknown,false,false,[],{},"[""% Psycho-Social Assessments completed within 21 days of admission""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_858"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_859"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_860"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_845"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_846"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_847""]"
ind_f16566eab43a0876,Average time to inpatient bed for mental health and addictions inpatients,Average time to inpatient bed for mental health and addictions inpatients,unknown,unknown,false,false,[],{},"[""Average time to inpatient bed for mental health and addictions inpatients""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_1055"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_1056"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_1057"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1540"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1541"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1542""]"
ind_f18aab9c6e6f9f78,# of total safety reports with documented follow-up in the Safety Event Reporting System in Q4 2025/26,# of total safety reports with documented follow-up in the Safety Event Reporting System in Q4 2025/26,unknown,unknown,false,false,[],{},"[""# of total safety reports with documented follow-up in the Safety Event Reporting System in Q4 2025/26""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1207"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1208"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1209"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1210"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1211"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1139"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1140"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1141"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1142"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1143""]"
ind_f197a93604c302d2,90th percentile emergency department length of stay for admitted patients,Admitted ED stay (90th percentile),hours,Unscheduled ED visits resulting in admission; excludes LWBS,true,true,"[{""page"":10,""url"":""https://www.hqontario.ca/Portals/0/documents/qi/qip/2025-26-QIP-technical-specifications-en.pdf""},{""page"":14,""url"":""https://qipnavigator.hqontario.ca/portals/0/documents/qi/qip/2025/Technical%20Specifications%20EN.pdf""}]","{""2025/26_workplan"":{""ERNI"":""2023-12-01/2024-11-30"",""non_ERNI"":""2024-04-01/2024-09-30""},""2026/27_published_current_performance"":""2024-12-01/2025-11-30"",""record_application"":""Published defaults only. ERNI status and actual windows are not supplied by the exports. Do not assign dates to individual comparisons without evidence.""}","[""90th percentile emergency department length of stay for admitted patients""]",lower_is_better,Ontario Health technical specifications explicitly state decrease/lower is better; no inference from numeric values.,included,"[""hours""]","[""ed patients""]","["""",""Access and Flow""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1294"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1304"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_15"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1557"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_16"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_17"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_18"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_322"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_426"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_642"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_766"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_834"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_461"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_462"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1172"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1173"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1121"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1195"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1196"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_13"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_14"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_15"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1578"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_343"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_420"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_699"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_804"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_805"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_877"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_893"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_894"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_895"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_949"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_950"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_951""]"
ind_f1a44bd48e776fd4,Percentage of inpatients who reported receiving a Patient and Family Handbook upon admission.,Percentage of inpatients who reported receiving a Patient and Family Handbook upon admission.,unknown,unknown,false,false,[],{},"[""Percentage of inpatients who reported receiving a Patient and Family Handbook upon admission.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_469"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_470"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1407""]"
ind_f2711036873ba942,Hospital-acquired pressure injuries,Hospital-acquired pressure injuries,unknown,unknown,false,false,[],{},"[""Hospital-acquired pressure injuries""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1057"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_581""]"
ind_f2af83b4d79810e3,% ED nursing staff trained on sickle cell disease presentation and management.,% ED nursing staff trained on sickle cell disease presentation and management.,unknown,unknown,false,false,[],{},"[""% ED nursing staff trained on sickle cell disease presentation and management.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Equity""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_739"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_763"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1438"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_874""]"
ind_f2b32be079324e49,Decrease ED Volumes,Decrease ED Volumes,unknown,unknown,false,false,[],{},"[""Decrease ED Volumes""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_639"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_29""]"
ind_f2b6203c500e447f,Vacancy Rate,Vacancy Rate,unknown,unknown,false,false,[],{},"[""Vacancy Rate""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_879"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_880"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_881"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_882"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_883"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_775"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_776"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_777"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_778"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_779""]"
ind_f2c8f0b5c76d52bc,Acute Cardiac Triage Unit (ACTU),Acute Cardiac Triage Unit (ACTU),unknown,unknown,false,false,[],{},"[""Acute Cardiac Triage Unit (ACTU)""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_918"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_443""]"
ind_f2ce28bfeadd423e,Patient experience: Would you recommend this hospital to family or friends if they needed this type of care?,Patient experience: Would you recommend this hospital to family or friends if they needed this type of care?,unknown,unknown,false,false,[],{},"[""Patient experience: Would you recommend this hospital to family or friends if they needed this type of care?""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_32"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_33"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_34"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_35"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_36"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_383"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_384"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_385"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_386"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_387""]"
ind_f2e8830c15796831,LOS Optimization – Clinical Pathway Adherence - % of inpatients that meet care pathway length of stay (LOS) targets at time of discharge or forensic transfer. Forensic Keep Fit Order patients are excluded.,LOS Optimization – Clinical Pathway Adherence - % of inpatients that meet care pathway length of stay (LOS) targets at time of discharge or forensic transfer. Forensic Keep Fit Order patients are excluded.,unknown,unknown,false,false,[],{},"[""LOS Optimization – Clinical Pathway Adherence - % of inpatients that meet care pathway length of stay (LOS) targets at time of discharge or forensic transfer.   Forensic Keep Fit Order patients are excluded.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_848"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_682""]"
ind_f3a79505ea19839c,"Percentage of caregivers from the RVH/SFMH Caregiver Support Program who responded ""Yes"" that these sessions were valuable to them/that they learned something helpful.","Percentage of caregivers from the RVH/SFMH Caregiver Support Program who responded ""Yes"" that these sessions were valuable to them/that they learned something helpful.",unknown,unknown,false,false,[],{},"[""Percentage of caregivers from the RVH/SFMH Caregiver Support Program who responded \""Yes\"" that these sessions were valuable to them/that they learned something helpful.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Experience""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_976"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_977""]"
ind_f3abcb8a9ac20a9e,The maximum amount of time it took 90% of patients to be admitted to an inpatient unit or moved to an operating room.,The maximum amount of time it took 90% of patients to be admitted to an inpatient unit or moved to an operating room.,unknown,unknown,false,false,[],{},"[""The maximum amount of time it took 90% of patients to be admitted to an inpatient unit or moved to an operating room.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_327"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_328"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_947"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_948""]"
ind_f3b31e6a016823f1,Perception of Care Indicator - Mental Health Patient Experience,Perception of Care Indicator - Mental Health Patient Experience,unknown,unknown,false,false,[],{},"[""Perception of Care Indicator - Mental Health Patient Experience""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Experience""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1086""]"
ind_f3dd65b858bd19a7,Emergency after-care # visits (Access) to emergency psychiatric care and addictions services,Emergency after-care # visits (Access) to emergency psychiatric care and addictions services,unknown,unknown,false,false,[],{},"[""Emergency after-care # visits (Access) to emergency psychiatric care and addictions services""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_147"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_148"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_149"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1104"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1105"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1106""]"
ind_f44aafbb28265c2d,"Implement Phase 2 of the multi-year Patient, Client, Resident, Family Engagement and Support Framework Initiative, with progress tracked by the percentage of milestones achieved.","Implement Phase 2 of the multi-year Patient, Client, Resident, Family Engagement and Support Framework Initiative, with progress tracked by the percentage of milestones achieved.",unknown,unknown,false,false,[],{},"[""Implement Phase 2 of the multi-year Patient, Client, Resident, Family Engagement and Support Framework Initiative, with progress tracked by the percentage of milestones achieved.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1381"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1382"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1383"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1384"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_678"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_679"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_680"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_681""]"
ind_f48b5523a24cf17e,Number of unique patient encounters seen by the Indigenous Patient Services team,Number of unique patient encounters seen by the Indigenous Patient Services team,unknown,unknown,false,false,[],{},"[""Number of unique patient encounters seen by the Indigenous Patient Services team""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Equity""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_202"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_203"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_246"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_247""]"
ind_f50f5a6f0a5a0ebc,"Increase patient, client, resident, and family feedback through expanded collection methods.","Increase patient, client, resident, and family feedback through expanded collection methods.",unknown,unknown,false,false,[],{},"[""Increase patient, client, resident, and family feedback through expanded collection methods.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Experience""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1411"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1412"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1413"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1414"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1415"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1416""]"
ind_f5444606ea125c73,Percentage of patients/clients who rate their overall inpatient* experience a 7/10 or better.,Percentage of patients/clients who rate their overall inpatient* experience a 7/10 or better.,unknown,unknown,false,false,[],{},"[""Percentage of patients/clients who rate their overall inpatient* experience a 7/10 or better.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Experience""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_82""]"
ind_f596bbc13c9e464d,Nitrous Oxide (N2O) Leakage from Central Supply,Nitrous Oxide (N2O) Leakage from Central Supply,unknown,unknown,false,false,[],{},"[""Nitrous Oxide (N2O) Leakage from Central Supply""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_669"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_450""]"
ind_f5c17b946fb196ba,"Percentage of all staff who have completed relevant equity, diversity, inclusion, and anti-racism education","Percentage of all staff who have completed relevant equity, diversity, inclusion, and anti-racism education",unknown,unknown,false,false,[],{},"[""Percentage of all staff who have completed relevant equity, diversity, inclusion, and anti-racism education""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Equity""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_437"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_438"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_439"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_440"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_441"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_882"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_883"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_884"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_885"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_886""]"
ind_f5ca02e1dbd1898d,"% positive responses to the PEP survey question “There were enough activities of interest to me during free time""","% positive responses to the PEP survey question “There were enough activities of interest to me during free time""",unknown,unknown,false,false,[],{},"[""% positive responses to the PEP survey question “There were enough activities of interest to me during free time\""""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Experience""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_267"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_268"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_269""]"
