observation_id,source_record_id,role,source_column,raw_value,numeric_value,source_status
obs_5317fd5fc5715a3ec4ce,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_52,target,formatted_target_value2,50.00,50.00,numeric
obs_46e4be61d36ae7df367b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_52,current,formatted_progress_value2,51.90,51.90,numeric
obs_74371674800ecd9a3015,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_53,previous,formatted_current_value2,32.00,32.00,numeric
obs_132b8153b5331d458395,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_53,target,formatted_target_value2,34.00,34.00,numeric
obs_97777e6bd4435f51f670,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_53,current,formatted_progress_value2,35.70,35.70,numeric
obs_a5ec06b126d2793f9582,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_54,previous,formatted_current_value2,62.00,62.00,numeric
obs_fd58ec442b379b9e1497,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_54,target,formatted_target_value2,65.00,65.00,numeric
obs_576f73daaf33663c2e3e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_54,current,formatted_progress_value2,43.50,43.50,numeric
obs_0c67f8214530ec721a69,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_55,previous,formatted_current_value2,52.50,52.50,numeric
obs_d1180d2f78f410f6f19e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_55,target,formatted_target_value2,55.00,55.00,numeric
obs_7a9d6d442a0cca0a9ec0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_55,current,formatted_progress_value2,48.50,48.50,numeric
obs_3e894ec6d3b2fc5fedbf,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_56,previous,formatted_current_value2,50.80,50.80,numeric
obs_67e0c8d93ed1ddc54211,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_56,target,formatted_target_value2,53.00,53.00,numeric
obs_f3b669664b3d1c180af5,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_56,current,formatted_progress_value2,58.30,58.30,numeric
obs_26db5cd689523a90bcd5,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_57,previous,formatted_current_value2,6.00,6.00,numeric
obs_72b135d709e7a891fb08,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_57,target,formatted_target_value2,4.00,4.00,numeric
obs_58e97253ca9765d88481,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_57,current,formatted_progress_value2,7.00,7.00,numeric
obs_c4418f79b86191326afd,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_58,previous,formatted_current_value2,57.00,57.00,numeric
obs_51b3eec19e5b9973dff9,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_58,target,formatted_target_value2,62.00,62.00,numeric
obs_251c877fdd59793f4fdc,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_58,current,formatted_progress_value2,143.00,143.00,numeric
obs_fb07d33f906b158d6eb1,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_59,previous,formatted_current_value2,74.00,74.00,numeric
obs_985cdf9b1158c75155fa,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_59,target,formatted_target_value2,67.00,67.00,numeric
obs_668bd14f86b3621f2910,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_59,current,formatted_progress_value2,95.00,95.00,numeric
obs_459800bab59fb567befa,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_60,previous,formatted_current_value2,CB,,CB
obs_1ec0628d4fc9ce25295f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_60,target,formatted_target_value2,75.00,75.00,numeric
obs_2fa28ae7973ce7465f25,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_60,current,formatted_progress_value2,69.00,69.00,numeric
obs_6a0b3ef62dbc41331d27,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_61,previous,formatted_current_value2,73.00,73.00,numeric
obs_78cd2ba3a00e50767379,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_61,target,formatted_target_value2,90.00,90.00,numeric
obs_511d233233c9d01d8955,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_61,current,formatted_progress_value2,83.00,83.00,numeric
obs_d3389dc286418bf2a04b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_62,previous,formatted_current_value2,407.00,407.00,numeric
obs_959d883f387801a6d38b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_62,target,formatted_target_value2,450.00,450.00,numeric
obs_86eece70ef9bf1a01371,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_62,current,formatted_progress_value2,297.00,297.00,numeric
obs_ea4193bcd00acd957edd,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_63,previous,formatted_current_value2,407.00,407.00,numeric
obs_c020129dbced89873914,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_63,target,formatted_target_value2,450.00,450.00,numeric
obs_45fe672bc3bbb6efa21b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_63,current,formatted_progress_value2,297.00,297.00,numeric
obs_1ba14b55dd7689fbe5ec,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_64,previous,formatted_current_value2,407.00,407.00,numeric
obs_6d1dec3eef06cd9e002e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_64,target,formatted_target_value2,450.00,450.00,numeric
obs_b4ab769fee55e57e3998,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_64,current,formatted_progress_value2,297.00,297.00,numeric
obs_9d79ae2a90f6aa1e8ebe,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_65,previous,formatted_current_value2,407.00,407.00,numeric
obs_e39267dd2d61220848dd,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_65,target,formatted_target_value2,450.00,450.00,numeric
obs_96016e4ea942c1e069f7,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_65,current,formatted_progress_value2,297.00,297.00,numeric
obs_1f4240327143ce66b2d9,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_66,previous,formatted_current_value2,76.00,76.00,numeric
obs_95600254a397f3233a81,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_66,target,formatted_target_value2,80.00,80.00,numeric
obs_57ab37682f0b9a498689,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_66,current,formatted_progress_value2,76.00,76.00,numeric
obs_0aad811c2acecd5979e4,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_67,previous,formatted_current_value2,76.00,76.00,numeric
obs_70e2c1cf067fbc922f15,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_67,target,formatted_target_value2,80.00,80.00,numeric
obs_7bb3d16e05bf08488ffd,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_67,current,formatted_progress_value2,76.00,76.00,numeric
obs_dbc863f0a2193eab0089,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_68,previous,formatted_current_value2,76.00,76.00,numeric
obs_9c0050d3734924a4377a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_68,target,formatted_target_value2,80.00,80.00,numeric
obs_7c94090511101f6f88cb,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_68,current,formatted_progress_value2,76.00,76.00,numeric
obs_3cafd04779fb43bf2a91,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_69,previous,formatted_current_value2,76.00,76.00,numeric
obs_165457069a54334df723,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_69,target,formatted_target_value2,80.00,80.00,numeric
obs_0b02b95db6cac7277909,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_69,current,formatted_progress_value2,76.00,76.00,numeric
obs_dec91cbb8ac8eb62e624,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_70,previous,formatted_current_value2,CB,,CB
obs_038a7f0c84c0c12a2ec0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_70,target,formatted_target_value2,50.00,50.00,numeric
obs_d3dc572b62af8cd502f3,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_70,current,formatted_progress_value2,46.40,46.40,numeric
obs_91aeb10f105cea6d79d3,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_71,previous,formatted_current_value2,CB,,CB
obs_eff3b569b55af7ae5231,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_71,target,formatted_target_value2,50.00,50.00,numeric
obs_1360a82030147a673d12,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_71,current,formatted_progress_value2,46.40,46.40,numeric
obs_a1a487fe4e5f0d76a5d2,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_72,previous,formatted_current_value2,CB,,CB
obs_ee748a3b95487d70a912,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_72,target,formatted_target_value2,50.00,50.00,numeric
obs_0a20530b9bbdf550d75a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_72,current,formatted_progress_value2,46.40,46.40,numeric
obs_64a3f06d9227323bbe83,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_73,previous,formatted_current_value2,CB,,CB
obs_0518c041d8b28baf492c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_73,target,formatted_target_value2,50.00,50.00,numeric
obs_22c3270fb3557cd93258,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_73,current,formatted_progress_value2,46.40,46.40,numeric
obs_b033ea8ff49fd1e19b08,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_74,previous,formatted_current_value2,CB,,CB
obs_0a4397b109029775bde1,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_74,target,formatted_target_value2,50.00,50.00,numeric
obs_a6743931c17b1996ee3d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_74,current,formatted_progress_value2,46.40,46.40,numeric
obs_99236c553af0591f3b1c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_75,previous,formatted_current_value2,80.00,80.00,numeric
obs_efb3696d0135de81361a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_75,target,formatted_target_value2,90.00,90.00,numeric
obs_dc9e8e205ffb31c4ab65,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_75,current,formatted_progress_value2,89.00,89.00,numeric
obs_ca0a0076ea26646b503c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_76,previous,formatted_current_value2,80.00,80.00,numeric
obs_60411c6bbd5b0146b572,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_76,target,formatted_target_value2,90.00,90.00,numeric
obs_f681b1173b34dde9872e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_76,current,formatted_progress_value2,89.00,89.00,numeric
obs_49690303d66896aee44f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_77,previous,formatted_current_value2,80.00,80.00,numeric
obs_02ce8ee2a2c9736ebb10,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_77,target,formatted_target_value2,90.00,90.00,numeric
obs_8f7e2cb21ded2137c567,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_77,current,formatted_progress_value2,89.00,89.00,numeric
obs_3b987cee9f0e5c867416,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_78,previous,formatted_current_value2,0.11,0.11,numeric
obs_91cb299f66c9361ca473,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_78,target,formatted_target_value2,0.18,0.18,numeric
obs_f32540522dfe9adecf91,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_78,current,formatted_progress_value2,0.09,0.09,numeric
obs_9173db15bcc5f6844d66,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_79,previous,formatted_current_value2,0.11,0.11,numeric
obs_037477238fc2ae652c50,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_79,target,formatted_target_value2,0.18,0.18,numeric
obs_4f860f3234a29fde8f12,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_79,current,formatted_progress_value2,0.09,0.09,numeric
obs_43adc3039cd98b113686,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_80,previous,formatted_current_value2,0.11,0.11,numeric
obs_232850e31f2d04352885,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_80,target,formatted_target_value2,0.18,0.18,numeric
obs_6458848609b9d8052eea,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_80,current,formatted_progress_value2,0.09,0.09,numeric
obs_217ce9dc068d837dd043,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_81,previous,formatted_current_value2,0.11,0.11,numeric
obs_2ab4f93258c708672c7d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_81,target,formatted_target_value2,0.18,0.18,numeric
obs_8b619c5b6d43e55779da,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_81,current,formatted_progress_value2,0.09,0.09,numeric
obs_0a053733a22b74c2dbef,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_82,previous,formatted_current_value2,0.11,0.11,numeric
obs_989a63296ef92ae78478,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_82,target,formatted_target_value2,0.18,0.18,numeric
obs_bcbd0d18a129f9723998,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_82,current,formatted_progress_value2,0.09,0.09,numeric
obs_98782a3e782aa1b8060b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_83,previous,formatted_current_value2,98.00,98.00,numeric
obs_71eb48128e640e4618d4,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_83,target,formatted_target_value2,100.00,100.00,numeric
obs_0f6905abcbe6636b63a9,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_83,current,formatted_progress_value2,103.00,103.00,numeric
obs_d798d6d78c54df1ecfc6,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_84,previous,formatted_current_value2,98.00,98.00,numeric
obs_5f00f1388e6316b65c93,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_84,target,formatted_target_value2,100.00,100.00,numeric
obs_14c52fdea666cd67921d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_84,current,formatted_progress_value2,103.00,103.00,numeric
obs_29d690663e91bde1b513,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_85,previous,formatted_current_value2,0.11,0.11,numeric
obs_af5b4277e64f9dc90006,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_85,target,formatted_target_value2,0.20,0.20,numeric
obs_1ef35e301f67f0af25a1,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_85,current,formatted_progress_value2,0.20,0.20,numeric
obs_046de5ab4d990c67c912,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_86,previous,formatted_current_value2,0.11,0.11,numeric
obs_11669753c581149e5a0e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_86,target,formatted_target_value2,0.20,0.20,numeric
obs_3687a42373cb886df4ab,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_86,current,formatted_progress_value2,0.20,0.20,numeric
obs_576fade88d2231777544,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_87,previous,formatted_current_value2,CB,,CB
obs_3b8b7183b8496342b4cc,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_87,target,formatted_target_value2,CB,,CB
obs_3e0597312d881cf3586c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_87,current,formatted_progress_value2,81.70,81.70,numeric
obs_e925398138ea85980fca,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_88,previous,formatted_current_value2,CB,,CB
obs_ccb02dacbada1e2958a0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_88,target,formatted_target_value2,CB,,CB
obs_5006c8a58c4f2763b69d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_88,current,formatted_progress_value2,81.70,81.70,numeric
obs_b05dbedc11806245ec3c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_89,previous,formatted_current_value2,CB,,CB
obs_974116ad50e59cd41d79,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_89,target,formatted_target_value2,CB,,CB
obs_bebad49eb154c502be0c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_89,current,formatted_progress_value2,81.70,81.70,numeric
obs_c032149f30f88ba37a56,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_90,previous,formatted_current_value2,99.07,99.07,numeric
obs_e3ecae3c3cbe4da19d82,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_90,target,formatted_target_value2,95.00,95.00,numeric
obs_c1d6e7ee8e92431f283c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_90,current,formatted_progress_value2,99.90,99.90,numeric
obs_9689a7d6037e82b9a0b8,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_91,previous,formatted_current_value2,99.07,99.07,numeric
obs_46ffb2ed99c14934d90a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_91,target,formatted_target_value2,95.00,95.00,numeric
obs_8877c0f9fbf12657b8ff,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_91,current,formatted_progress_value2,99.90,99.90,numeric
obs_95be7c0a8c303bb3f259,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_92,previous,formatted_current_value2,CB,,CB
obs_a04094d6d975a2490680,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_92,target,formatted_target_value2,70.00,70.00,numeric
obs_59b9f1ebfdb1db1d43f8,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_92,current,formatted_progress_value2,51.00,51.00,numeric
obs_56b70aaf600b28f99d5f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_93,previous,formatted_current_value2,CB,,CB
obs_c384623242d3da72f83b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_93,target,formatted_target_value2,70.00,70.00,numeric
obs_f3a43a5e7828b1ae28fa,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_93,current,formatted_progress_value2,51.00,51.00,numeric
obs_17929b3f2b702383d869,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_94,previous,formatted_current_value2,42.00,42.00,numeric
obs_ebe08947bbd0adfcd41f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_94,target,formatted_target_value2,45.00,45.00,numeric
obs_d296313e3919df490ab4,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_94,current,formatted_progress_value2,46.40,46.40,numeric
obs_811e1330f6bdb7c42105,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_95,previous,formatted_current_value2,42.00,42.00,numeric
obs_730b19a0d283133f20bf,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_95,target,formatted_target_value2,45.00,45.00,numeric
obs_b137a907fcff71a2a0f2,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_95,current,formatted_progress_value2,46.40,46.40,numeric
obs_6f0d19e92a006f07df58,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_96,previous,formatted_current_value2,CB,,CB
obs_cb2083a2f05580406f66,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_96,target,formatted_target_value2,5.00,5.00,numeric
obs_aea695b0644057efb8c9,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_96,current,formatted_progress_value2,4.00,4.00,numeric
obs_e33be5d8928e29cc5b22,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_97,previous,formatted_current_value2,CB,,CB
obs_e72f9eeac05848f0ca34,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_97,target,formatted_target_value2,5.00,5.00,numeric
obs_538ee7ec00ee55e8552a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_97,current,formatted_progress_value2,4.00,4.00,numeric
